Example_experiment_data
;TSE PhenoMaster V4.8.9 (2013-4929)
Box;Animal No.;Weight_g;Text1
1;1;350;HEALTHY
2;2;350;DISEASE
3;3;350;HEALTHY
4;4;350;DISEASE
5;5;350;HEALTHY
1;6;350;DISEASE
2;7;350;HEALTHY
3;8;350;DISEASE
4;9;350;HEALTHY
5;10;350;DISEASE

Date;Time;Animal No.;Box;XT+YT;XT;XY
2024-07-22;06:58:00;10;5;87;257;688
2024-07-22;06:59:00;1;1;63;243;0
2024-07-22;06:59:00;2;1;74;0;692
2024-07-22;06:59:00;3;2;0;241;0
2024-07-22;06:59:00;4;2;96;254;708
2024-07-22;06:59:00;5;3;85;241;0
2024-07-22;06:59:00;6;3;0;250;681
2024-07-22;06:59:00;7;4;58;0;0
2024-07-22;06:59:00;8;4;75;253;700
2024-07-22;06:59:00;9;5;51;245;721
2024-07-22;06:59:00;10;5;0;258;730
2024-07-22;07:00:00;1;1;74;0;0
2024-07-22;07:00:00;2;1;84;0;706
2024-07-22;07:00:00;3;2;88;0;673
2024-07-22;07:00:00;4;2;101;250;0
2024-07-22;07:00:00;5;3;89;232;0
2024-07-22;07:00:00;6;3;0;247;0
2024-07-22;07:00:00;7;4;68;252;0
2024-07-22;07:00:00;8;4;70;259;699
2024-07-22;07:00:00;9;5;61;247;701
2024-07-22;07:00:00;10;5;70;265;0
2024-07-22;07:01:00;1;1;89;245;683
2024-07-22;07:01:00;2;1;97;260;0
2024-07-22;07:01:00;3;2;62;250;696
2024-07-22;07:01:00;4;2;67;255;717
2024-07-22;07:01:00;5;3;0;0;678
2024-07-22;07:01:00;6;3;80;266;700
2024-07-22;07:01:00;7;4;82;0;667
2024-07-22;07:01:00;8;4;83;280;684
2024-07-22;07:01:00;9;5;67;233;669
2024-07-22;07:01:00;10;5;0;247;684
2024-07-22;07:02:00;1;1;64;234;686
2024-07-22;07:02:00;2;1;76;239;701
2024-07-22;07:02:00;3;2;0;258;0
2024-07-22;07:02:00;4;2;118;0;0
2024-07-22;07:02:00;5;3;69;252;682
2024-07-22;07:02:00;6;3;74;264;701
2024-07-22;07:02:00;7;4;94;238;0
2024-07-22;07:02:00;8;4;103;0;0
2024-07-22;07:02:00;9;5;63;0;703
2024-07-22;07:02:00;10;5;0;0;723
2024-07-22;07:03:00;1;1;63;260;697
2024-07-22;07:03:00;2;1;71;0;713
2024-07-22;07:03:00;3;2;0;240;667
2024-07-22;07:03:00;4;2;0;252;698
2024-07-22;07:03:00;5;3;65;0;696
2024-07-22;07:03:00;6;3;0;275;0
2024-07-22;07:03:00;7;4;58;0;676
2024-07-22;07:03:00;8;4;65;249;0
2024-07-22;07:03:00;9;5;66;243;702
2024-07-22;07:03:00;10;5;76;0;706
2024-07-22;07:04:00;1;1;80;250;667
2024-07-22;07:04:00;2;1;81;263;691
2024-07-22;07:04:00;3;2;0;0;691
2024-07-22;07:04:00;4;2;104;256;691
2024-07-22;07:04:00;5;3;64;258;702
2024-07-22;07:04:00;6;3;74;255;718
2024-07-22;07:04:00;7;4;65;232;682
2024-07-22;07:04:00;8;4;76;242;703
2024-07-22;07:04:00;9;5;0;0;669
2024-07-22;07:04:00;10;5;50;0;0
2024-07-22;07:05:00;1;1;73;254;713
2024-07-22;07:05:00;2;1;82;263;720
2024-07-22;07:05:00;3;2;0;240;703
2024-07-22;07:05:00;4;2;85;249;720
2024-07-22;07:05:00;5;3;34;245;683
2024-07-22;07:05:00;6;3;44;0;697
2024-07-22;07:05:00;7;4;69;246;0
2024-07-22;07:05:00;8;4;77;247;710
2024-07-22;07:05:00;9;5;63;0;673
2024-07-22;07:05:00;10;5;0;0;691
2024-07-22;07:06:00;1;1;58;227;693
2024-07-22;07:06:00;2;1;67;229;701
2024-07-22;07:06:00;3;2;83;235;0
2024-07-22;07:06:00;4;2;0;246;734
2024-07-22;07:06:00;5;3;0;262;0
2024-07-22;07:06:00;6;3;75;263;723
2024-07-22;07:06:00;7;4;64;244;681
2024-07-22;07:06:00;8;4;67;258;0
2024-07-22;07:06:00;9;5;73;253;674
2024-07-22;07:06:00;10;5;0;0;685
2024-07-22;07:07:00;1;1;68;232;676
2024-07-22;07:07:00;2;1;74;0;0
2024-07-22;07:07:00;3;2;73;0;699
2024-07-22;07:07:00;4;2;79;259;711
2024-07-22;07:07:00;5;3;68;248;689
2024-07-22;07:07:00;6;3;75;252;693
2024-07-22;07:07:00;7;4;73;223;719
2024-07-22;07:07:00;8;4;80;237;0
2024-07-22;07:07:00;9;5;73;243;0
2024-07-22;07:07:00;10;5;85;257;0
2024-07-22;07:08:00;1;1;102;232;713
2024-07-22;07:08:00;2;1;113;246;724
2024-07-22;07:08:00;3;2;61;268;704
2024-07-22;07:08:00;4;2;73;271;709
2024-07-22;07:08:00;5;3;83;225;693
2024-07-22;07:08:00;6;3;87;236;707
2024-07-22;07:08:00;7;4;80;253;676
2024-07-22;07:08:00;8;4;87;0;0
2024-07-22;07:08:00;9;5;62;252;0
2024-07-22;07:08:00;10;5;0;259;0
2024-07-22;07:09:00;1;1;77;0;0
2024-07-22;07:09:00;2;1;83;243;683
2024-07-22;07:09:00;3;2;0;253;692
2024-07-22;07:09:00;4;2;98;258;696
2024-07-22;07:09:00;5;3;0;246;682
2024-07-22;07:09:00;6;3;90;0;703
2024-07-22;07:09:00;7;4;83;249;689
2024-07-22;07:09:00;8;4;91;257;701
2024-07-22;07:09:00;9;5;0;0;677
2024-07-22;07:09:00;10;5;52;246;0
2024-07-22;07:10:00;1;1;77;224;693
2024-07-22;07:10:00;2;1;95;243;0
2024-07-22;07:10:00;3;2;69;241;679
2024-07-22;07:10:00;4;2;78;250;712
2024-07-22;07:10:00;5;3;85;247;692
2024-07-22;07:10:00;6;3;93;0;689
2024-07-22;07:10:00;7;4;0;0;712
2024-07-22;07:10:00;8;4;73;238;0
2024-07-22;07:10:00;9;5;66;242;0
2024-07-22;07:10:00;10;5;72;255;0
2024-07-22;07:11:00;1;1;80;247;0
2024-07-22;07:11:00;2;1;85;0;0
2024-07-22;07:11:00;3;2;62;240;685
2024-07-22;07:11:00;4;2;68;0;688
2024-07-22;07:11:00;5;3;68;0;686
2024-07-22;07:11:00;6;3;77;259;0
2024-07-22;07:11:00;7;4;80;253;700
2024-07-22;07:11:00;8;4;87;264;718
2024-07-22;07:11:00;9;5;82;239;697
2024-07-22;07:11:00;10;5;89;251;0
2024-07-22;07:12:00;1;1;77;0;689
2024-07-22;07:12:00;2;1;86;0;704
2024-07-22;07:12:00;3;2;70;237;700
2024-07-22;07:12:00;4;2;78;0;717
2024-07-22;07:12:00;5;3;55;241;0
2024-07-22;07:12:00;6;3;55;253;700
2024-07-22;07:12:00;7;4;83;252;694
2024-07-22;07:12:00;8;4;94;268;696
2024-07-22;07:12:00;9;5;73;241;695
2024-07-22;07:12:00;10;5;73;252;705
2024-07-22;07:13:00;1;1;0;0;0
2024-07-22;07:13:00;2;1;0;244;0
2024-07-22;07:13:00;3;2;0;244;0
2024-07-22;07:13:00;4;2;83;256;715
2024-07-22;07:13:00;5;3;64;250;667
2024-07-22;07:13:00;6;3;74;252;0
2024-07-22;07:13:00;7;4;94;247;663
2024-07-22;07:13:00;8;4;104;0;673
2024-07-22;07:13:00;9;5;70;244;697
2024-07-22;07:13:00;10;5;84;0;713
2024-07-22;07:14:00;1;1;64;234;0
2024-07-22;07:14:00;2;1;72;244;717
2024-07-22;07:14:00;3;2;0;248;0
2024-07-22;07:14:00;4;2;71;0;734
2024-07-22;07:14:00;5;3;96;235;0
2024-07-22;07:14:00;6;3;0;237;0
2024-07-22;07:14:00;7;4;0;261;0
2024-07-22;07:14:00;8;4;0;0;692
2024-07-22;07:14:00;9;5;64;0;694
2024-07-22;07:14:00;10;5;75;261;702
2024-07-22;07:15:00;1;1;77;243;688
2024-07-22;07:15:00;2;1;83;250;0
2024-07-22;07:15:00;3;2;75;247;0
2024-07-22;07:15:00;4;2;82;0;737
2024-07-22;07:15:00;5;3;84;261;677
2024-07-22;07:15:00;6;3;0;271;684
2024-07-22;07:15:00;7;4;57;235;0
2024-07-22;07:15:00;8;4;63;245;696
2024-07-22;07:15:00;9;5;59;0;691
2024-07-22;07:15:00;10;5;0;259;707
2024-07-22;07:16:00;1;1;0;0;703
2024-07-22;07:16:00;2;1;53;0;0
2024-07-22;07:16:00;3;2;63;0;0
2024-07-22;07:16:00;4;2;65;267;693
2024-07-22;07:16:00;5;3;67;252;690
2024-07-22;07:16:00;6;3;77;258;0
2024-07-22;07:16:00;7;4;75;0;671
2024-07-22;07:16:00;8;4;82;260;0
2024-07-22;07:16:00;9;5;0;244;0
2024-07-22;07:16:00;10;5;60;255;703
2024-07-22;07:17:00;1;1;66;245;685
2024-07-22;07:17:00;2;1;72;252;706
2024-07-22;07:17:00;3;2;71;0;680
2024-07-22;07:17:00;4;2;81;252;0
2024-07-22;07:17:00;5;3;64;224;665
2024-07-22;07:17:00;6;3;72;228;0
2024-07-22;07:17:00;7;4;0;0;0
2024-07-22;07:17:00;8;4;79;0;0
2024-07-22;07:17:00;9;5;0;227;669
2024-07-22;07:17:00;10;5;66;239;0
2024-07-22;07:18:00;1;1;81;246;681
2024-07-22;07:18:00;2;1;0;257;697
2024-07-22;07:18:00;3;2;65;234;698
2024-07-22;07:18:00;4;2;0;244;0
2024-07-22;07:18:00;5;3;78;0;0
2024-07-22;07:18:00;6;3;87;271;702
2024-07-22;07:18:00;7;4;96;0;669
2024-07-22;07:18:00;8;4;0;252;692
2024-07-22;07:18:00;9;5;68;0;0
2024-07-22;07:18:00;10;5;77;254;0
2024-07-22;07:19:00;1;1;89;0;694
2024-07-22;07:19:00;2;1;102;227;707
2024-07-22;07:19:00;3;2;63;244;705
2024-07-22;07:19:00;4;2;79;255;0
2024-07-22;07:19:00;5;3;0;231;0
2024-07-22;07:19:00;6;3;0;242;0
2024-07-22;07:19:00;7;4;0;254;0
2024-07-22;07:19:00;8;4;60;258;680
2024-07-22;07:19:00;9;5;82;250;677
2024-07-22;07:19:00;10;5;91;268;0
2024-07-22;07:20:00;1;1;0;232;684
2024-07-22;07:20:00;2;1;61;243;0
2024-07-22;07:20:00;3;2;0;0;671
2024-07-22;07:20:00;4;2;99;251;689
2024-07-22;07:20:00;5;3;56;249;700
2024-07-22;07:20:00;6;3;67;0;711
2024-07-22;07:20:00;7;4;0;250;723
2024-07-22;07:20:00;8;4;109;260;733
2024-07-22;07:20:00;9;5;72;0;686
2024-07-22;07:20:00;10;5;0;0;0
2024-07-22;07:21:00;1;1;0;0;696
2024-07-22;07:21:00;2;1;64;0;713
2024-07-22;07:21:00;3;2;63;238;697
2024-07-22;07:21:00;4;2;75;250;707
2024-07-22;07:21:00;5;3;72;245;690
2024-07-22;07:21:00;6;3;79;258;694
2024-07-22;07:21:00;7;4;74;239;736
2024-07-22;07:21:00;8;4;79;0;0
2024-07-22;07:21:00;9;5;84;266;690
2024-07-22;07:21:00;10;5;0;276;0
2024-07-22;07:22:00;1;1;74;225;684
2024-07-22;07:22:00;2;1;84;0;0
2024-07-22;07:22:00;3;2;0;247;0
2024-07-22;07:22:00;4;2;67;250;711
2024-07-22;07:22:00;5;3;55;256;694
2024-07-22;07:22:00;6;3;71;261;703
2024-07-22;07:22:00;7;4;80;237;671
2024-07-22;07:22:00;8;4;91;242;0
2024-07-22;07:22:00;9;5;84;245;699
2024-07-22;07:22:00;10;5;87;258;0
2024-07-22;07:23:00;1;1;83;241;673
2024-07-22;07:23:00;2;1;0;0;690
2024-07-22;07:23:00;3;2;56;246;713
2024-07-22;07:23:00;4;2;63;0;0
2024-07-22;07:23:00;5;3;71;241;692
2024-07-22;07:23:00;6;3;79;0;710
2024-07-22;07:23:00;7;4;0;246;678
2024-07-22;07:23:00;8;4;73;253;0
2024-07-22;07:23:00;9;5;0;236;715
2024-07-22;07:23:00;10;5;99;0;727
2024-07-22;07:24:00;1;1;57;227;685
2024-07-22;07:24:00;2;1;69;230;0
2024-07-22;07:24:00;3;2;0;227;0
2024-07-22;07:24:00;4;2;0;234;0
2024-07-22;07:24:00;5;3;81;255;684
2024-07-22;07:24:00;6;3;97;269;697
2024-07-22;07:24:00;7;4;77;0;674
2024-07-22;07:24:00;8;4;0;0;0
2024-07-22;07:24:00;9;5;75;226;717
2024-07-22;07:24:00;10;5;81;235;730
2024-07-22;07:25:00;1;1;74;259;684
2024-07-22;07:25:00;2;1;81;267;701
2024-07-22;07:25:00;3;2;87;253;702
2024-07-22;07:25:00;4;2;97;269;717
2024-07-22;07:25:00;5;3;68;250;677
2024-07-22;07:25:00;6;3;0;244;692
2024-07-22;07:25:00;7;4;74;246;680
2024-07-22;07:25:00;8;4;0;0;682
2024-07-22;07:25:00;9;5;74;237;0
2024-07-22;07:25:00;10;5;0;0;695
2024-07-22;07:26:00;1;1;0;233;673
2024-07-22;07:26:00;2;1;89;241;692
2024-07-22;07:26:00;3;2;0;0;0
2024-07-22;07:26:00;4;2;0;0;708
2024-07-22;07:26:00;5;3;53;229;694
2024-07-22;07:26:00;6;3;59;240;0
2024-07-22;07:26:00;7;4;78;0;704
2024-07-22;07:26:00;8;4;0;241;715
2024-07-22;07:26:00;9;5;92;255;699
2024-07-22;07:26:00;10;5;92;261;717
2024-07-22;07:27:00;1;1;82;0;681
2024-07-22;07:27:00;2;1;83;259;692
2024-07-22;07:27:00;3;2;63;253;0
2024-07-22;07:27:00;4;2;72;263;710
2024-07-22;07:27:00;5;3;84;0;689
2024-07-22;07:27:00;6;3;98;267;705
2024-07-22;07:27:00;7;4;69;249;700
2024-07-22;07:27:00;8;4;84;266;0
2024-07-22;07:27:00;9;5;75;238;676
2024-07-22;07:27:00;10;5;83;251;691
2024-07-22;07:28:00;1;1;69;257;692
2024-07-22;07:28:00;2;1;80;259;703
2024-07-22;07:28:00;3;2;71;221;680
2024-07-22;07:28:00;4;2;81;238;692
2024-07-22;07:28:00;5;3;0;0;677
2024-07-22;07:28:00;6;3;87;271;690
2024-07-22;07:28:00;7;4;97;243;693
2024-07-22;07:28:00;8;4;0;0;0
2024-07-22;07:28:00;9;5;83;260;693
2024-07-22;07:28:00;10;5;0;277;0
2024-07-22;07:29:00;1;1;0;250;681
2024-07-22;07:29:00;2;1;56;264;702
2024-07-22;07:29:00;3;2;71;233;707
2024-07-22;07:29:00;4;2;0;240;0
2024-07-22;07:29:00;5;3;70;243;696
2024-07-22;07:29:00;6;3;0;255;714
2024-07-22;07:29:00;7;4;0;237;689
2024-07-22;07:29:00;8;4;57;245;0
2024-07-22;07:29:00;9;5;44;236;0
2024-07-22;07:29:00;10;5;0;243;0
2024-07-22;07:30:00;1;1;0;254;693
2024-07-22;07:30:00;2;1;0;268;706
2024-07-22;07:30:00;3;2;0;232;707
2024-07-22;07:30:00;4;2;66;239;705
2024-07-22;07:30:00;5;3;79;0;719
2024-07-22;07:30:00;6;3;87;263;0
2024-07-22;07:30:00;7;4;64;0;698
2024-07-22;07:30:00;8;4;76;241;713
2024-07-22;07:30:00;9;5;52;247;696
2024-07-22;07:30:00;10;5;54;257;705
2024-07-22;07:31:00;1;1;68;237;0
2024-07-22;07:31:00;2;1;80;255;699
2024-07-22;07:31:00;3;2;89;253;676
2024-07-22;07:31:00;4;2;90;261;0
2024-07-22;07:31:00;5;3;0;0;687
2024-07-22;07:31:00;6;3;100;247;0
2024-07-22;07:31:00;7;4;86;255;0
2024-07-22;07:31:00;8;4;91;267;0
2024-07-22;07:31:00;9;5;75;0;0
2024-07-22;07:31:00;10;5;0;239;0
2024-07-22;07:32:00;1;1;69;240;716
2024-07-22;07:32:00;2;1;73;0;730
2024-07-22;07:32:00;3;2;55;0;687
2024-07-22;07:32:00;4;2;0;251;702
2024-07-22;07:32:00;5;3;71;0;0
2024-07-22;07:32:00;6;3;79;0;725
2024-07-22;07:32:00;7;4;70;234;0
2024-07-22;07:32:00;8;4;83;251;705
2024-07-22;07:32:00;9;5;80;0;669
2024-07-22;07:32:00;10;5;88;240;677
2024-07-22;07:33:00;1;1;0;241;681
2024-07-22;07:33:00;2;1;73;253;0
2024-07-22;07:33:00;3;2;70;250;707
2024-07-22;07:33:00;4;2;0;256;722
2024-07-22;07:33:00;5;3;67;232;700
2024-07-22;07:33:00;6;3;85;243;715
2024-07-22;07:33:00;7;4;70;247;695
2024-07-22;07:33:00;8;4;73;257;714
2024-07-22;07:33:00;9;5;64;247;668
2024-07-22;07:33:00;10;5;70;257;688
2024-07-22;07:34:00;1;1;0;249;723
2024-07-22;07:34:00;2;1;77;0;0
2024-07-22;07:34:00;3;2;68;257;0
2024-07-22;07:34:00;4;2;0;0;673
2024-07-22;07:34:00;5;3;47;248;0
2024-07-22;07:34:00;6;3;0;0;732
2024-07-22;07:34:00;7;4;0;243;686
2024-07-22;07:34:00;8;4;67;253;715
2024-07-22;07:34:00;9;5;67;256;0
2024-07-22;07:34:00;10;5;75;268;663
2024-07-22;07:35:00;1;1;61;0;0
2024-07-22;07:35:00;2;1;63;0;727
2024-07-22;07:35:00;3;2;84;0;714
2024-07-22;07:35:00;4;2;91;265;724
2024-07-22;07:35:00;5;3;73;235;0
2024-07-22;07:35:00;6;3;82;0;704
2024-07-22;07:35:00;7;4;77;248;671
2024-07-22;07:35:00;8;4;83;261;0
2024-07-22;07:35:00;9;5;64;255;688
2024-07-22;07:35:00;10;5;69;265;0
2024-07-22;07:36:00;1;1;56;248;693
2024-07-22;07:36:00;2;1;65;252;708
2024-07-22;07:36:00;3;2;0;240;702
2024-07-22;07:36:00;4;2;66;244;716
2024-07-22;07:36:00;5;3;65;0;694
2024-07-22;07:36:00;6;3;68;244;699
2024-07-22;07:36:00;7;4;55;237;0
2024-07-22;07:36:00;8;4;0;244;0
2024-07-22;07:36:00;9;5;91;240;686
2024-07-22;07:36:00;10;5;96;0;705
2024-07-22;07:37:00;1;1;0;254;680
2024-07-22;07:37:00;2;1;81;261;695
2024-07-22;07:37:00;3;2;77;238;696
2024-07-22;07:37:00;4;2;83;242;703
2024-07-22;07:37:00;5;3;0;246;0
2024-07-22;07:37:00;6;3;75;254;711
2024-07-22;07:37:00;7;4;69;227;711
2024-07-22;07:37:00;8;4;83;0;0
2024-07-22;07:37:00;9;5;72;227;658
2024-07-22;07:37:00;10;5;0;0;0
2024-07-22;07:38:00;1;1;46;0;700
2024-07-22;07:38:00;2;1;0;243;725
2024-07-22;07:38:00;3;2;76;0;0
2024-07-22;07:38:00;4;2;0;251;718
2024-07-22;07:38:00;5;3;73;239;713
2024-07-22;07:38:00;6;3;75;0;743
2024-07-22;07:38:00;7;4;80;242;714
2024-07-22;07:38:00;8;4;85;256;737
2024-07-22;07:38:00;9;5;0;247;713
2024-07-22;07:38:00;10;5;75;247;718
2024-07-22;07:39:00;1;1;73;243;700
2024-07-22;07:39:00;2;1;85;252;698
2024-07-22;07:39:00;3;2;75;249;691
2024-07-22;07:39:00;4;2;88;265;708
2024-07-22;07:39:00;5;3;63;244;0
2024-07-22;07:39:00;6;3;0;0;716
2024-07-22;07:39:00;7;4;68;0;700
2024-07-22;07:39:00;8;4;83;245;698
2024-07-22;07:39:00;9;5;70;249;679
2024-07-22;07:39:00;10;5;0;256;0
2024-07-22;07:40:00;1;1;50;240;660
2024-07-22;07:40:00;2;1;53;251;680
2024-07-22;07:40:00;3;2;75;236;688
2024-07-22;07:40:00;4;2;84;247;709
2024-07-22;07:40:00;5;3;75;0;698
2024-07-22;07:40:00;6;3;83;259;0
2024-07-22;07:40:00;7;4;42;234;688
2024-07-22;07:40:00;8;4;54;0;702
2024-07-22;07:40:00;9;5;50;246;710
2024-07-22;07:40:00;10;5;60;254;0
2024-07-22;07:41:00;1;1;54;232;672
2024-07-22;07:41:00;2;1;65;241;690
2024-07-22;07:41:00;3;2;77;0;684
2024-07-22;07:41:00;4;2;75;253;0
2024-07-22;07:41:00;5;3;0;0;698
2024-07-22;07:41:00;6;3;67;258;0
2024-07-22;07:41:00;7;4;86;245;678
2024-07-22;07:41:00;8;4;97;0;696
2024-07-22;07:41:00;9;5;78;0;700
2024-07-22;07:41:00;10;5;89;0;725
2024-07-22;07:42:00;1;1;61;0;687
2024-07-22;07:42:00;2;1;63;255;698
2024-07-22;07:42:00;3;2;0;236;662
2024-07-22;07:42:00;4;2;85;249;682
2024-07-22;07:42:00;5;3;0;0;685
2024-07-22;07:42:00;6;3;102;250;691
2024-07-22;07:42:00;7;4;0;247;686
2024-07-22;07:42:00;8;4;67;257;704
2024-07-22;07:42:00;9;5;0;0;0
2024-07-22;07:42:00;10;5;0;259;734
2024-07-22;07:43:00;1;1;0;232;690
2024-07-22;07:43:00;2;1;63;240;709
2024-07-22;07:43:00;3;2;66;0;688
2024-07-22;07:43:00;4;2;0;274;701
2024-07-22;07:43:00;5;3;47;246;709
2024-07-22;07:43:00;6;3;49;258;721
2024-07-22;07:43:00;7;4;0;237;697
2024-07-22;07:43:00;8;4;72;246;720
2024-07-22;07:43:00;9;5;91;253;691
2024-07-22;07:43:00;10;5;93;0;708
2024-07-22;07:44:00;1;1;76;261;678
2024-07-22;07:44:00;2;1;84;270;697
2024-07-22;07:44:00;3;2;88;242;684
2024-07-22;07:44:00;4;2;97;257;709
2024-07-22;07:44:00;5;3;0;239;0
2024-07-22;07:44:00;6;3;76;0;710
2024-07-22;07:44:00;7;4;71;256;681
2024-07-22;07:44:00;8;4;69;262;0
2024-07-22;07:44:00;9;5;75;240;711
2024-07-22;07:44:00;10;5;82;247;0
2024-07-22;07:45:00;1;1;0;243;693
2024-07-22;07:45:00;2;1;93;0;0
2024-07-22;07:45:00;3;2;0;224;713
2024-07-22;07:45:00;4;2;0;243;710
2024-07-22;07:45:00;5;3;92;231;680
2024-07-22;07:45:00;6;3;105;0;709
2024-07-22;07:45:00;7;4;92;261;666
2024-07-22;07:45:00;8;4;99;262;695
2024-07-22;07:45:00;9;5;63;0;679
2024-07-22;07:45:00;10;5;71;0;696
2024-07-22;07:46:00;1;1;61;237;0
2024-07-22;07:46:00;2;1;67;0;0
2024-07-22;07:46:00;3;2;75;0;0
2024-07-22;07:46:00;4;2;84;0;725
2024-07-22;07:46:00;5;3;58;245;651
2024-07-22;07:46:00;6;3;63;249;0
2024-07-22;07:46:00;7;4;56;258;0
2024-07-22;07:46:00;8;4;63;0;694
2024-07-22;07:46:00;9;5;75;0;680
2024-07-22;07:46:00;10;5;84;0;692
2024-07-22;07:47:00;1;1;60;264;695
2024-07-22;07:47:00;2;1;64;273;714
2024-07-22;07:47:00;3;2;70;250;667
2024-07-22;07:47:00;4;2;0;256;683
2024-07-22;07:47:00;5;3;78;255;690
2024-07-22;07:47:00;6;3;84;269;694
2024-07-22;07:47:00;7;4;0;260;0
2024-07-22;07:47:00;8;4;85;261;737
2024-07-22;07:47:00;9;5;59;0;705
2024-07-22;07:47:00;10;5;68;273;706
2024-07-22;07:48:00;1;1;51;246;667
2024-07-22;07:48:00;2;1;56;260;683
2024-07-22;07:48:00;3;2;65;251;664
2024-07-22;07:48:00;4;2;0;0;677
2024-07-22;07:48:00;5;3;65;248;704
2024-07-22;07:48:00;6;3;0;0;710
2024-07-22;07:48:00;7;4;0;254;715
2024-07-22;07:48:00;8;4;65;264;727
2024-07-22;07:48:00;9;5;67;0;687
2024-07-22;07:48:00;10;5;0;266;714
2024-07-22;07:49:00;1;1;0;246;0
2024-07-22;07:49:00;2;1;104;0;716
2024-07-22;07:49:00;3;2;0;232;701
2024-07-22;07:49:00;4;2;87;0;710
2024-07-22;07:49:00;5;3;67;0;668
2024-07-22;07:49:00;6;3;74;252;686
2024-07-22;07:49:00;7;4;71;231;672
2024-07-22;07:49:00;8;4;78;243;694
2024-07-22;07:49:00;9;5;0;240;669
2024-07-22;07:49:00;10;5;87;255;686
2024-07-22;07:50:00;1;1;75;246;0
2024-07-22;07:50:00;2;1;75;0;688
2024-07-22;07:50:00;3;2;0;251;0
2024-07-22;07:50:00;4;2;0;266;0
2024-07-22;07:50:00;5;3;79;224;688
2024-07-22;07:50:00;6;3;84;237;0
2024-07-22;07:50:00;7;4;68;0;0
2024-07-22;07:50:00;8;4;82;253;0
2024-07-22;07:50:00;9;5;0;0;0
2024-07-22;07:50:00;10;5;68;246;0
2024-07-22;07:51:00;1;1;56;241;712
2024-07-22;07:51:00;2;1;65;249;722
2024-07-22;07:51:00;3;2;72;230;675
2024-07-22;07:51:00;4;2;75;246;694
2024-07-22;07:51:00;5;3;61;244;687
2024-07-22;07:51:00;6;3;80;0;698
2024-07-22;07:51:00;7;4;75;260;0
2024-07-22;07:51:00;8;4;80;0;743
2024-07-22;07:51:00;9;5;71;248;0
2024-07-22;07:51:00;10;5;89;253;682
2024-07-22;07:52:00;1;1;67;0;0
2024-07-22;07:52:00;2;1;76;230;714
2024-07-22;07:52:00;3;2;73;232;710
2024-07-22;07:52:00;4;2;82;244;726
2024-07-22;07:52:00;5;3;85;251;680
2024-07-22;07:52:00;6;3;89;263;0
2024-07-22;07:52:00;7;4;87;233;699
2024-07-22;07:52:00;8;4;98;246;709
2024-07-22;07:52:00;9;5;42;260;662
2024-07-22;07:52:00;10;5;48;267;678
2024-07-22;07:53:00;1;1;62;252;0
2024-07-22;07:53:00;2;1;70;262;718
2024-07-22;07:53:00;3;2;68;0;0
2024-07-22;07:53:00;4;2;0;0;699
2024-07-22;07:53:00;5;3;78;214;0
2024-07-22;07:53:00;6;3;0;223;0
2024-07-22;07:53:00;7;4;59;229;701
2024-07-22;07:53:00;8;4;74;238;713
2024-07-22;07:53:00;9;5;70;233;0
2024-07-22;07:53:00;10;5;0;244;697
2024-07-22;07:54:00;1;1;71;0;0
2024-07-22;07:54:00;2;1;0;265;693
2024-07-22;07:54:00;3;2;70;250;0
2024-07-22;07:54:00;4;2;79;253;707
2024-07-22;07:54:00;5;3;78;235;700
2024-07-22;07:54:00;6;3;84;243;0
2024-07-22;07:54:00;7;4;0;0;700
2024-07-22;07:54:00;8;4;0;264;710
2024-07-22;07:54:00;9;5;86;252;702
2024-07-22;07:54:00;10;5;91;0;705
2024-07-22;07:55:00;1;1;0;268;679
2024-07-22;07:55:00;2;1;87;276;0
2024-07-22;07:55:00;3;2;78;239;0
2024-07-22;07:55:00;4;2;87;247;681
2024-07-22;07:55:00;5;3;68;0;712
2024-07-22;07:55:00;6;3;0;0;714
2024-07-22;07:55:00;7;4;73;254;689
2024-07-22;07:55:00;8;4;80;263;711
2024-07-22;07:55:00;9;5;0;243;693
2024-07-22;07:55:00;10;5;0;0;688
2024-07-22;07:56:00;1;1;0;231;675
2024-07-22;07:56:00;2;1;55;236;0
2024-07-22;07:56:00;3;2;87;250;669
2024-07-22;07:56:00;4;2;99;262;674
2024-07-22;07:56:00;5;3;67;247;677
2024-07-22;07:56:00;6;3;67;256;694
2024-07-22;07:56:00;7;4;91;235;700
2024-07-22;07:56:00;8;4;99;251;0
2024-07-22;07:56:00;9;5;52;256;0
2024-07-22;07:56:00;10;5;59;0;704
2024-07-22;07:57:00;1;1;65;0;0
2024-07-22;07:57:00;2;1;75;259;713
2024-07-22;07:57:00;3;2;65;257;0
2024-07-22;07:57:00;4;2;70;266;711
2024-07-22;07:57:00;5;3;54;255;707
2024-07-22;07:57:00;6;3;0;260;735
2024-07-22;07:57:00;7;4;0;0;707
2024-07-22;07:57:00;8;4;65;241;0
2024-07-22;07:57:00;9;5;76;0;0
2024-07-22;07:57:00;10;5;0;241;691
2024-07-22;07:58:00;1;1;85;251;687
2024-07-22;07:58:00;2;1;90;259;0
2024-07-22;07:58:00;3;2;96;254;687
2024-07-22;07:58:00;4;2;102;263;711
2024-07-22;07:58:00;5;3;0;251;729
2024-07-22;07:58:00;6;3;0;262;729
2024-07-22;07:58:00;7;4;55;247;0
2024-07-22;07:58:00;8;4;0;266;0
